,MRBID,delta_swe_hist,swe_hist_agree,delta_swe_fut,swe_fut_agree,delta_tmean_hist,tmean_hist_agree,delta_tmean_fut,tmean_fut_agree,delta_ppt_hist,ppt_hist_agree,delta_ppt_fut,ppt_fut_agree,delta_q_hist,q_hist_agree,delta_q_fut,q_fut_agree
112,2916,4.852927361197848,0.5916666666666667,-33.68648020897755,0.2812091503267974,1.2381265873883445,1.0,3.851206306862775,1.0,46.18952223441833,1.0,24.675484385546994,0.9915254237288136,-7.094035642723368,0.22119965352966653,-16.34968237937801,0.020784313725490194
113,2912,-44.537411148912625,0.03333333333333333,-35.04401232780274,0.30833333333333335,0.7379433168763032,0.75,4.0112531684717485,1.0,8.484599295739773,0.6,14.172680654165525,0.9322033898305084,-10.015412070154024,0.2893027284538761,-4.02544993656722,0.41333333333333333
114,4101,13.820839561537046,1.0,-7.793944609770645,0.3568627450980392,1.085484172582135,1.0,4.76821375737167,1.0,10.295516865251434,0.8,18.32309071432278,1.0,1.3236243227394668,0.5642052836725855,-0.03570386720869578,0.49941176470588233
115,4108,-23.709676869994986,0.058333333333333334,5.214129704976112,0.561437908496732,2.1363808828031745,1.0,5.4702661946310585,1.0,-15.653921417626421,0.2,22.198062331567726,1.0,0.24030606379406605,0.528042442615851,-2.338727128403164,0.393921568627451
116,4901,-31.875109162049007,0.016666666666666666,-74.67334806862266,0.01437908496732026,0.8776068368764884,1.0,3.1365528983353967,1.0,-2.416757422920303,0.6,5.0996238997933645,0.8050847457627118,-23.988210540702525,0.1720441749675184,4.186128758939589,0.5915686274509804
117,2115,3.4410323684247284,0.5916666666666667,16.4229004869848,0.8570261437908496,1.4944626686855873,1.0,5.459061705546045,1.0,3.275343729502887,0.8,20.496021557978075,1.0,0.8977449332281827,0.5729753139887397,6.741495190387276,0.6633333333333333
118,2905,-36.08415483002475,0.16666666666666666,-43.03399092483872,0.21944444444444444,1.031154831463954,0.75,3.268379586307365,1.0,16.279209175687072,0.8,14.606863346386461,0.9915254237288136,-10.874530530653741,0.13804677349501948,-22.510235714716686,0.0496078431372549
119,6242,-31.549221790387662,0.16666666666666666,-73.74515499159816,0.15866013071895424,1.609018702051212,1.0,2.9042219706994983,1.0,-1.7086027577189338,0.2,7.976877559741283,0.8728813559322034,-4.4762440820458576,0.21134690342139453,-36.01856788340325,0.04784313725490196
120,2114,-0.40033091815441263,0.475,33.989711040722085,0.9851307189542484,2.3727061161940446,1.0,7.163386525646109,1.0,5.618167546517251,0.6,30.72251184341124,1.0,2.765206991952166,0.7282373321784322,-2.2869268688546214,0.4611764705882353
121,2402,14.905001835806717,0.9916666666666667,44.89131750224663,0.9550653594771242,2.734025144101196,1.0,8.111325119841393,1.0,23.643879782784186,1.0,25.543564135154234,1.0,3.1889073653366626,0.7233650931139021,11.391777541667452,0.7805882352941177
122,6902,-56.9408084503649,0.15,-70.50994139748934,0.08627450980392157,2.3964363987913684,1.0,2.918533241975564,1.0,5.125508669026703,0.6,7.269535907544807,0.8983050847457628,-4.510239031358607,0.22921177999133824,-29.52381179990026,0.12196078431372549
123,6259,-44.432838308254695,0.008333333333333333,-62.383428888040626,0.21127450980392157,1.9794610786636873,1.0,3.484997014449201,1.0,16.734937993314794,1.0,11.217279584294275,1.0,-20.415036530464505,0.025877003031615418,-3.732888416841206,0.39215686274509803
124,2917,-36.43044268164073,0.0,-25.514329784954516,0.2923202614379085,1.1959338207689503,1.0,4.307356442521645,1.0,2.250898290010844,0.4,13.380990503456147,0.940677966101695,-5.143707430463962,0.3694239930705933,-40.5128797475397,0.0707843137254902
125,2436,-45.30486891947907,0.16666666666666666,-42.369648600937964,0.21062091503267974,1.386511342976531,1.0,3.4032722511351214,1.0,17.159431262822622,0.8,26.69024081645493,1.0,2.7569127888566416,0.5629060199220441,-20.753029915146143,0.04941176470588235
126,2109,-7.135967853554061,0.2833333333333333,40.69788910520695,0.9991830065359477,2.3975660474923446,1.0,7.010907155221702,1.0,4.382304745447575,0.8,35.01177501924306,1.0,-3.150844624082885,0.23938934603724557,-2.9874648930220715,0.3168627450980392
127,2417,1.9199768101972863,0.525,-25.718782316163427,0.2954248366013072,1.3285873034074842,1.0,3.8035631209364333,1.0,5.1986583484338595,0.6,23.510942504431583,0.9830508474576272,-8.235537135474228,0.2613685578172369,-18.29302357387691,0.041372549019607845
128,2909,-4.559422790880871,0.35,5.286570544505976,0.5534313725490196,0.8687756834961814,1.0,3.6326650142020553,1.0,29.79760346107384,1.0,22.515394339874383,0.9915254237288136,-1.9715777416934823,0.36606756171502813,-11.124062259394634,0.09705882352941177
129,4410,9.903590162712796,0.9416666666666667,-37.84539186561657,0.13790849673202615,0.35141208704346893,0.75,2.8861711318690295,1.0,13.902236854194452,1.0,10.151912548083786,0.9915254237288136,1.5591663641444005,0.6987873538328281,-17.602902228165433,0.08294117647058824
130,2116,1.6445148070827185,0.65,42.61349827992003,0.9856209150326798,1.309589765157687,1.0,6.019956796270657,1.0,-0.2326408908099868,0.4,36.879007375497665,1.0,1.5632318242914232,0.5867258553486357,22.60321948313711,0.9611764705882353
131,4132,0.9269981545614581,0.5666666666666667,5.687936436399602,0.6138888888888889,2.6224578892882917,1.0,6.45536940004168,1.0,3.2307387599627426,0.8,22.201194851812744,1.0,1.733351401595448,0.6036162841056735,-11.618966450587365,0.25588235294117645
132,2915,-53.36587730988782,0.03333333333333333,-36.762853979612046,0.26601307189542484,1.3335325102041482,1.0,4.2362501392014416,1.0,-0.8583776948418997,0.2,14.12199986733065,0.9152542372881356,-4.832750465831075,0.41782156777825896,-3.709175924684672,0.43980392156862746
133,2319,-14.688377102557851,0.25,-38.13073752418903,0.18235294117647058,1.4975892722411808,1.0,2.8940380849509304,1.0,7.370991702325284,0.4,10.375872841133592,0.8220338983050848,-0.434960152335282,0.42193590298830663,0.3362808006191784,0.5309803921568628
134,6235,-27.48901600300484,0.0,-59.37486434221212,0.03022875816993464,2.7573225941603483,1.0,4.327927053424768,1.0,8.88251610417908,0.6,14.157985474171277,1.0,-10.543459351424193,0.14107838891294933,-22.30444788456446,0.28647058823529414
135,2104,-0.13749260515762826,0.5,29.566915208964055,0.9955882352941177,2.0079303200599528,1.0,6.5411337442439415,1.0,8.966575131573446,1.0,34.495917361932385,1.0,-0.3837696803743223,0.4545257687310524,9.608525478627328,0.7974509803921569
136,4109,3.027323554424285,0.5833333333333334,4.296449439435991,0.5771241830065359,0.9408466549348564,1.0,4.199558417028099,1.0,-0.5578317458258685,0.6,15.299093638961956,1.0,1.8420738831236616,0.563014291901256,5.715199636760779,0.5719607843137255
137,6107,2.6504151912702936,0.6916666666666667,4.583126124350363,0.630718954248366,2.1342584768787183,1.0,4.9313583845885,1.0,14.332724743626798,1.0,18.83753287634473,1.0,1.0531073972636749,0.6023170203551321,-54.25413530391398,0.00980392156862745
138,6109,-7.4361515020663,0.3333333333333333,-15.256155970900515,0.275,1.9986404511065465,1.0,4.48583742232454,1.0,13.576990537634652,1.0,16.266584410768104,1.0,4.340253128837809,0.7610437418796016,-42.725272706686326,0.0013725490196078432
139,2103,15.681877644953081,1.0,38.5112940084816,0.9973856209150327,1.821304763875625,1.0,6.085052508795458,1.0,10.29107813633342,0.8,40.516676612859456,1.0,1.584779516297452,0.5884582070160242,9.456682063758322,0.8047058823529412
140,2906,-18.039280733770326,0.175,-73.34217976004612,0.0815359477124183,0.6535460193526013,0.75,3.030095522987758,1.0,9.391393821148544,0.4,-3.131369741158842,0.4322033898305085,-25.560937713967547,0.20376786487656995,-34.34394647446569,0.0025490196078431374
141,2910,-8.539326538116986,0.2833333333333333,-46.395123906891854,0.21519607843137256,0.5350705354850621,0.75,3.6758672504016494,1.0,21.120266965512172,1.0,17.904984182013003,1.0,-4.121675924351769,0.22921177999133824,-31.802943972116466,0.004313725490196078
142,2310,-36.6285467138873,0.10833333333333334,-34.32005537997968,0.20947712418300654,0.9904190552735752,0.75,2.6341661319592884,1.0,-20.14424617256047,0.0,3.704333020922661,0.6186440677966102,-0.7952241337918746,0.1936985708098744,2.463933468878615,0.7905882352941176
143,6206,-49.042293439979986,0.13333333333333333,-54.52332215197622,0.20277777777777778,1.7752653826878726,1.0,3.766045676294701,1.0,10.888633760178056,1.0,9.089363388225358,0.9491525423728814,-24.325635896248123,0.16435686444348202,10.097910350760614,0.6909803921568628
144,6204,-38.77985925876878,0.15833333333333333,-60.89498235367208,0.16029411764705884,2.1164660659161223,1.0,3.6645315246742296,1.0,14.66955356544926,1.0,10.277964308049668,1.0,-9.238745269816508,0.04092680814205284,-25.50610776004865,0.02980392156862745
145,2302,-7.896192466681549,0.3,-43.38265316445903,0.23137254901960785,1.4587594942134816,1.0,2.7987015329729426,1.0,10.726801971711186,0.6,6.1553734402112354,0.6694915254237288,-0.03621490390708183,0.4912299696838458,3.6199291534986315,0.8252941176470588
146,2105,18.801688248475635,1.0,41.42874392068842,0.9715686274509804,2.0710597742550254,1.0,6.782341913034646,1.0,21.722117935392244,1.0,29.350897960952096,1.0,1.4042109150898505,0.6290601992204418,6.487765263504315,0.7233333333333334
147,4405,-36.822432306027345,0.08333333333333333,-58.735476136474844,0.02434640522875817,0.7935774494083842,0.75,3.012099379487744,1.0,-8.619452830237359,0.2,0.5301298690401239,0.5423728813559322,-25.935457573225253,0.08640103941100043,-42.89617720386089,0.0029411764705882353
148,4406,5.21782216864554,0.6666666666666666,-49.758686512516135,0.0004901960784313725,0.6693408374494003,1.0,2.799790048183282,1.0,5.278516680853679,0.8,8.532997243571067,0.9745762711864406,-3.1398370605411774,0.24339540926808143,-28.13129453092666,0.02666666666666667
149,4231,-45.72787841337142,0.016666666666666666,-58.911733933604026,0.0696078431372549,1.0193446867796407,1.0,2.7688123340949797,1.0,-22.109231149682323,0.0,-10.071452048485213,0.07627118644067797,-6.72494911881544,0.2693806842789086,-12.411390525806098,0.1927450980392157
150,2421,-13.916582549440662,0.30833333333333335,-19.80115464161691,0.30130718954248364,1.2745137688870405,1.0,2.7458384712533896,1.0,9.219915416795164,0.4,5.646696482595871,0.7033898305084746,-0.1890541854056569,0.46491987873538326,-1.4256349733161784,0.2815686274509804
151,6202,-35.06348375925762,0.05,-72.79746555821745,0.11503267973856209,1.9964337520325048,1.0,3.256804623482993,1.0,6.94538430437135,0.8,6.017023228705959,0.847457627118644,-0.8121134383471891,0.42507579038544824,-45.447781026648,0.009215686274509804
152,4435,-4.31415314552593,0.21666666666666667,-11.628999069713842,0.2937908496732026,1.7061545531061335,1.0,5.538459606729378,1.0,14.328312335595388,1.0,17.509504486742017,1.0,0.3287340407873176,0.537895192724123,2.11292621576019,0.64
153,2309,-2.746460238686777,0.45,-48.3556778033097,0.12352941176470589,1.3255271515324685,1.0,3.1161696523660716,1.0,5.492407785780681,0.4,0.712984371677365,0.5508474576271186,-3.451813500646639,0.2771762667821568,-28.491420722388796,0.15450980392156863
154,2320,-47.437642272108775,0.041666666666666664,-78.17167658642987,0.09068627450980392,1.8923164580855112,1.0,2.922303426699278,1.0,8.571610457114542,0.6,-4.096557012698533,0.3389830508474576,-6.10229593488526,0.16165006496318754,-2.4107495683605435,0.2884313725490196
155,2434,-5.772566108651361,0.4166666666666667,-5.036669604819691,0.4583333333333333,1.1954119362925084,1.0,3.273442267124855,1.0,22.46932829768692,0.8,23.58203910172093,1.0,-3.247408287486154,0.14151147682979645,1.860070129964356,0.6809803921568628
156,2306,-0.5832175547697688,0.4666666666666667,-64.66728006989928,0.12434640522875817,1.0932185664264675,1.0,2.6015817751831953,1.0,-2.646420664303941,0.4,7.947932950963363,0.652542372881356,-0.12844981414421985,0.4890645300996102,-9.479404251131228,0.20411764705882354
157,4238,4.85846190691406,0.625,-36.745819063752265,0.04934640522875817,1.314534237002956,1.0,4.305558160565754,1.0,5.841975400267228,0.8,15.385872249822569,1.0,4.011866762157022,0.7514075357297532,-6.83755764884684,0.2668627450980392
158,4125,16.65958404996676,1.0,-10.082239265235604,0.367483660130719,0.3289614959677847,0.75,3.864923581935821,1.0,8.525095976900403,1.0,13.8579044167505,1.0,-2.8029630840797966,0.3934603724556085,-12.61225339074845,0.09941176470588235
159,6903,-8.237890803818198,0.075,-29.54493786046112,0.16879084967320263,1.8369547590694717,1.0,4.090397878804971,1.0,14.935532815379057,1.0,14.219924645883815,1.0,0.6300875855908717,0.5498051104374188,-37.73711145216884,0.041176470588235294
160,2914,5.653576660154354,0.6166666666666667,-38.94285672527782,0.23431372549019608,1.220421702911941,1.0,3.427407258384739,1.0,18.391128385314154,1.0,19.719248442832942,0.9915254237288136,1.1031041028743318,0.5947379818103075,-5.559105179057823,0.3807843137254902
161,2902,-17.015593643460925,0.18333333333333332,-61.78030786077342,0.1630718954248366,1.754145679294298,1.0,3.2478568533776713,1.0,-0.5799765380843229,0.6,9.563190275024567,0.8389830508474576,-6.548347151904423,0.30640970116933736,-71.51639683865521,0.11098039215686274
162,2433,-22.904941458957992,0.23333333333333334,-28.509656789033563,0.25800653594771245,1.4842987304258761,1.0,3.0909403280617727,1.0,21.492481225863678,0.8,8.045989191527653,0.8728813559322034,0.8569786183443495,0.5935469900389779,11.712201906856194,1.0
163,4123,4.240799804297982,0.75,-1.2888321218908163,0.47091503267973855,2.1079761962891723,1.0,4.775842054585115,1.0,10.556048665284628,0.8,15.247828227771606,1.0,2.978243583458958,0.7518406236466003,8.529383877010616,0.7268627450980392
164,2401,12.608545312113195,0.6666666666666666,12.486619498597952,0.6799019607843138,1.071608571690355,1.0,4.08301357208508,1.0,25.794953387300875,1.0,22.42395560467463,1.0,-2.2385022131917065,0.17410134257254223,0.03516120153101099,0.5058823529411764
165,2106,3.0364710918247018,0.6666666666666666,25.774017802292406,0.9995098039215686,1.4320427508685518,1.0,5.387290696968453,1.0,8.748649773438519,1.0,27.112964783444795,1.0,-1.1865662340858683,0.17128627111303596,4.940511037268109,0.8211764705882353
166,2117,5.587016839812511,0.6666666666666666,17.540183755963003,0.944281045751634,0.9270280606460333,1.0,4.386941465789406,1.0,6.006252851674039,0.8,22.30125132097733,1.0,-1.9244901978177547,0.1785404937202252,3.6619772282729457,0.6896078431372549
167,2108,7.8089080845325025,0.6666666666666666,5.379440737976008,0.5991830065359477,0.4327980295981592,0.75,4.221094288883307,1.0,18.141770408553814,1.0,19.334872925668236,1.0,0.12704621467745958,0.5136422693806842,-18.385000182076524,0.005098039215686275
168,4219,3.2628642972875213,0.5916666666666667,-52.21715477503321,0.18218954248366012,0.19816066108663244,0.5,3.3508153409313763,1.0,6.961063453565584,0.8,8.97780189576256,0.9745762711864406,-1.7668774138378507,0.2883282806409701,-34.46027780424119,0.13705882352941176
